#
#"r"	"Load Data_1"
#-----------------
25.000000000000	0.95288787718543
30.000000000000	0.95440769588806
35.000000000000	0.95481730091826
40.000000000000	0.95611688584149
45.000000000000	0.95757608958769
50.000000000000	0.95967238709042
55.000000000000	0.96162334953482
60.000000000000	0.96419373746387
65.000000000000	0.96661987358966
70.000000000000	0.96967049576667
75.000000000000	0.96651989760222
80.000000000000	0.88028733744103
85.000000000000	0.25823311341873
90.000000000000	0.83152475433154
95.000000000000	0.90074867569640
100.00000000000	0.92986145305533
105.00000000000	0.94451434976960
110.00000000000	0.95165921811664
115.00000000000	0.95811960186403
120.00000000000	0.96443449597007
125.00000000000	0.96852398140312
130.00000000000	0.97374656795085
135.00000000000	0.97725451209115
140.00000000000	0.98055554369565
145.00000000000	0.98424284043309
150.00000000000	0.98701567408367
155.00000000000	0.98995863158486
160.00000000000	0.99183568922107
165.00000000000	0.99430717745974
170.00000000000	0.99566116886057
175.00000000000	0.99755861842839
180.00000000000	0.99864445257820
185.00000000000	0.99926271673057
190.00000000000	0.99880649497703
195.00000000000	0.99881240847860
200.00000000000	0.99725753701925
